########################################################################
# Job 2719405.akb in Schlange parallel
# angeforderte Ressourcen: neednodes=node008:ppn=8+node007:ppn=8+node006:ppn=8+node005:ppn=8,nodes=4:ppn=8,walltime=00:05:00
########################################################################


job: n=10000000 p=2
18 2.835894 0.000294 11531465551098443254988800.000000
19 2.836027 0.000294 11531465551098443254988800.000000
17 2.836041 0.000294 11531465551098443254988800.000000
21 2.836048 0.000294 11531465551098443254988800.000000
20 2.835943 0.000294 11531465551098443254988800.000000
9 2.836005 0.000294 11531465551098443254988800.000000
0 2.835997 0.000294 11531465551098443254988800.000000
3 2.835987 0.000294 11531465551098443254988800.000000
5 2.835977 0.000294 11531465551098443254988800.000000
11 2.835986 0.000294 11531465551098443254988800.000000
12 2.835956 0.000294 11531465551098443254988800.000000
13 2.835999 0.000294 11531465551098443254988800.000000
15 2.835959 0.000294 11531465551098443254988800.000000
8 2.836080 0.000294 11531465551098443254988800.000000
2 2.835854 0.000294 11531465551098443254988800.000000
1 2.835981 0.000294 11531465551098443254988800.000000
6 2.835812 0.000294 11531465551098443254988800.000000
16 2.836040 0.000294 11531465551098443254988800.000000
10 2.835897 0.000294 11531465551098443254988800.000000
14 2.835905 0.000294 11531465551098443254988800.000000


job: n=10000000 p=26
rank  time  gflops  scalar

5 2.844498 0.000270 11529913122983470371438592.000000
3 2.844623 0.000270 11529913122983470371438592.000000
7 2.844684 0.000270 11529913122983470371438592.000000
20 2.844610 0.000270 11529913122983470371438592.000000
21 2.844652 0.000270 11529913122983470371438592.000000
22 2.844559 0.000270 11529913122983470371438592.000000
23 2.844664 0.000270 11529913122983470371438592.000000
17 2.844698 0.000270 11529913122983470371438592.000000
18 2.844594 0.000270 11529913122983470371438592.000000
19 2.844683 0.000270 11529913122983470371438592.000000
25 2.844641 0.000270 11529913122983470371438592.000000
24 2.844629 0.000270 11529913122983470371438592.000000
8 2.844613 0.000270 11529913122983470371438592.000000
9 2.844629 0.000270 11529913122983470371438592.000000
10 2.844599 0.000270 11529913122983470371438592.000000
11 2.844655 0.000270 11529913122983470371438592.000000
12 2.844570 0.000270 11529913122983470371438592.000000
13 2.844638 0.000270 11529913122983470371438592.000000
15 2.844670 0.000270 11529913122983470371438592.000000
14 2.844591 0.000270 11529913122983470371438592.000000
6 2.844572 0.000270 11529913122983470371438592.000000
0 2.844636 0.000270 11529913122983470371438592.000000
1 2.844645 0.000270 11529913122983470371438592.000000
16 2.844654 0.000270 11529913122983470371438592.000000
2 2.844583 0.000270 11529913122983470371438592.000000
4 2.844647 0.000270 11529913122983470371438592.000000


job: n=10000000 p=28
rank  time  gflops  scalar

3 2.846891 0.000251 11533496941649807387131904.000000
7 2.847029 0.000251 11533496941649807387131904.000000
5 2.846975 0.000251 11533496941649807387131904.000000
0 2.847061 0.000251 11533496941649807387131904.000000
1 2.846958 0.000251 11533496941649807387131904.000000
2 2.847056 0.000251 11533496941649807387131904.000000
19 2.847025 0.000251 11533496941649807387131904.000000
21 2.846965 0.000251 11533496941649807387131904.000000
16 2.847045 0.000251 11533496941649807387131904.000000
17 2.847056 0.000251 11533496941649807387131904.000000
22 2.847044 0.000251 11533496941649807387131904.000000
23 2.847049 0.000251 11533496941649807387131904.000000
20 2.847051 0.000251 11533496941649807387131904.000000
15 2.847026 0.000251 11533496941649807387131904.000000
27 2.847018 0.000251 11533496941649807387131904.000000
25 2.847029 0.000251 11533496941649807387131904.000000
9 2.847028 0.000251 11533496941649807387131904.000000
11 2.847019 0.000251 11533496941649807387131904.000000
26 2.847047 0.000251 11533496941649807387131904.000000
13 2.846963 0.000251 11533496941649807387131904.000000
8 2.847044 0.000251 11533496941649807387131904.000000
24 2.847049 0.000251 11533496941649807387131904.000000
10 2.847118 0.000251 11533496941649807387131904.000000
14 2.847045 0.000251 11533496941649807387131904.000000
18 2.847167 0.000251 11533496941649807387131904.000000
4 2.847042 0.000251 11533496941649807387131904.000000
6 2.847029 0.000251 11533496941649807387131904.000000
12 2.847054 0.000251 11533496941649807387131904.000000


job: n=10000000 p=30
rank  time  gflops  scalar

3 2.860450 0.000233 11535158856152626178818048.000000
7 2.860391 0.000233 11535158856152626178818048.000000
1 2.860302 0.000233 11535158856152626178818048.000000
5 2.860506 0.000233 11535158856152626178818048.000000
4 2.860508 0.000233 11535158856152626178818048.000000
17 2.860493 0.000233 11535158856152626178818048.000000
23 2.860396 0.000233 11535158856152626178818048.000000
19 2.860457 0.000233 11535158856152626178818048.000000
20 2.860518 0.000233 11535158856152626178818048.000000
11 2.860450 0.000233 11535158856152626178818048.000000
15 2.860347 0.000233 11535158856152626178818048.000000
25 2.860479 0.000233 11535158856152626178818048.000000
18 2.860563 0.000233 11535158856152626178818048.000000
29 2.860459 0.000233 11535158856152626178818048.000000
9 2.860487 0.000233 11535158856152626178818048.000000
13 2.860472 0.000233 11535158856152626178818048.000000
27 2.860456 0.000233 11535158856152626178818048.000000
8 2.860519 0.000233 11535158856152626178818048.000000
10 2.860508 0.000233 11535158856152626178818048.000000
28 2.860503 0.000233 11535158856152626178818048.000000
12 2.860498 0.000233 11535158856152626178818048.000000
2 2.860501 0.000233 11535158856152626178818048.000000
24 2.860527 0.000233 11535158856152626178818048.000000
26 2.860514 0.000233 11535158856152626178818048.000000
6 2.860879 0.000233 11535158856152626178818048.000000
16 2.860513 0.000233 11535158856152626178818048.000000
21 2.860515 0.000233 11535158856152626178818048.000000
22 2.860889 0.000233 11535158856152626178818048.000000
14 2.860705 0.000233 11535158856152626178818048.000000
0 2.860693 0.000233 11535158856152626178818048.000000


job: n=10000000 p=32
rank  time  gflops  scalar

1 2.828396 0.000221 11528965411150488747900928.000000
5 2.828398 0.000221 11528965411150488747900928.000000
7 2.828387 0.000221 11528965411150488747900928.000000
31 2.828186 0.000221 11528965411150488747900928.000000
15 2.828282 0.000221 11528965411150488747900928.000000
17 2.828403 0.000221 11528965411150488747900928.000000
21 2.828392 0.000221 11528965411150488747900928.000000
23 2.828381 0.000221 11528965411150488747900928.000000
16 2.828358 0.000221 11528965411150488747900928.000000
18 2.828360 0.000221 11528965411150488747900928.000000
19 2.828394 0.000221 11528965411150488747900928.000000
11 2.828397 0.000221 11528965411150488747900928.000000
22 2.828371 0.000221 11528965411150488747900928.000000
9 2.828394 0.000221 11528965411150488747900928.000000
13 2.828389 0.000221 11528965411150488747900928.000000
27 2.828404 0.000221 11528965411150488747900928.000000
12 2.828299 0.000221 11528965411150488747900928.000000
25 2.828399 0.000221 11528965411150488747900928.000000
8 2.828390 0.000221 11528965411150488747900928.000000
29 2.828403 0.000221 11528965411150488747900928.000000
24 2.828390 0.000221 11528965411150488747900928.000000
26 2.828388 0.000221 11528965411150488747900928.000000
28 2.828316 0.000221 11528965411150488747900928.000000
2 2.828354 0.000221 11528965411150488747900928.000000
3 2.828384 0.000221 11528965411150488747900928.000000
4 2.828276 0.000221 11528965411150488747900928.000000
14 2.828532 0.000221 11528965411150488747900928.000000
30 2.828544 0.000221 11528965411150488747900928.000000
6 2.828353 0.000221 11528965411150488747900928.000000
20 2.828291 0.000221 11528965411150488747900928.000000
0 2.828359 0.000221 11528965411150488747900928.000000
10 2.828379 0.000221 11528965411150488747900928.000000
########################################################################
benutzte Ressourcen:
cput=00:00:00,mem=4800kb,vmem=211100kb,walltime=00:01:02
########################################################################
