########################################################################
# Job 2719404.akb in Schlange parallel
# angeforderte Ressourcen: neednodes=node012:ppn=8+node011:ppn=8+node010:ppn=8+node009:ppn=8,nodes=4:ppn=8,walltime=00:05:00
########################################################################


job: n=10000000 p=2
2 2.811651 0.000296 11528041769062769398644736.000000
23 2.811646 0.000296 11528041769062769398644736.000000
15 2.811663 0.000296 11528041769062769398644736.000000
17 2.811724 0.000296 11528041769062769398644736.000000
21 2.811684 0.000296 11528041769062769398644736.000000
19 2.811711 0.000296 11528041769062769398644736.000000
9 2.811775 0.000296 11528041769062769398644736.000000
11 2.811780 0.000296 11528041769062769398644736.000000
13 2.811746 0.000296 11528041769062769398644736.000000
12 2.811772 0.000296 11528041769062769398644736.000000
10 2.811792 0.000296 11528041769062769398644736.000000
0 2.811725 0.000296 11528041769062769398644736.000000
8 2.811866 0.000296 11528041769062769398644736.000000
4 2.811668 0.000296 11528041769062769398644736.000000
6 2.811655 0.000296 11528041769062769398644736.000000
14 2.811788 0.000296 11528041769062769398644736.000000
16 2.811833 0.000296 11528041769062769398644736.000000
18 2.811745 0.000296 11528041769062769398644736.000000
20 2.811736 0.000296 11528041769062769398644736.000000
22 2.811740 0.000296 11528041769062769398644736.000000


job: n=10000000 p=26
rank  time  gflops  scalar

1 2.833897 0.000271 11528849890619297479262208.000000
3 2.833886 0.000271 11528849890619297479262208.000000
5 2.833875 0.000271 11528849890619297479262208.000000
0 2.833905 0.000271 11528849890619297479262208.000000
23 2.833917 0.000271 11528849890619297479262208.000000
17 2.833957 0.000271 11528849890619297479262208.000000
19 2.833975 0.000271 11528849890619297479262208.000000
25 2.833932 0.000271 11528849890619297479262208.000000
13 2.833902 0.000271 11528849890619297479262208.000000
15 2.833925 0.000271 11528849890619297479262208.000000
21 2.833975 0.000271 11528849890619297479262208.000000
9 2.834044 0.000271 11528849890619297479262208.000000
20 2.833871 0.000271 11528849890619297479262208.000000
22 2.833967 0.000271 11528849890619297479262208.000000
10 2.833999 0.000271 11528849890619297479262208.000000
11 2.834018 0.000271 11528849890619297479262208.000000
18 2.833961 0.000271 11528849890619297479262208.000000
14 2.833924 0.000271 11528849890619297479262208.000000
8 2.834026 0.000271 11528849890619297479262208.000000
24 2.834029 0.000271 11528849890619297479262208.000000
2 2.833871 0.000271 11528849890619297479262208.000000
12 2.833938 0.000271 11528849890619297479262208.000000
4 2.833884 0.000271 11528849890619297479262208.000000
6 2.834106 0.000271 11528849890619297479262208.000000
7 2.834049 0.000271 11528849890619297479262208.000000
16 2.834072 0.000271 11528849890619297479262208.000000


job: n=10000000 p=28
rank  time  gflops  scalar

1 2.846552 0.000251 11529913122983455339053056.000000
3 2.846530 0.000251 11529913122983455339053056.000000
7 2.846717 0.000251 11529913122983455339053056.000000
2 2.846560 0.000251 11529913122983455339053056.000000
27 2.846552 0.000251 11529913122983455339053056.000000
11 2.846585 0.000251 11529913122983455339053056.000000
25 2.846590 0.000251 11529913122983455339053056.000000
15 2.846637 0.000251 11529913122983455339053056.000000
17 2.846667 0.000251 11529913122983455339053056.000000
9 2.846695 0.000251 11529913122983455339053056.000000
19 2.846627 0.000251 11529913122983455339053056.000000
26 2.846619 0.000251 11529913122983455339053056.000000
21 2.846637 0.000251 11529913122983455339053056.000000
13 2.846670 0.000251 11529913122983455339053056.000000
23 2.846610 0.000251 11529913122983455339053056.000000
24 2.846664 0.000251 11529913122983455339053056.000000
16 2.846716 0.000251 11529913122983455339053056.000000
18 2.846659 0.000251 11529913122983455339053056.000000
0 2.846603 0.000251 11529913122983455339053056.000000
4 2.846804 0.000251 11529913122983455339053056.000000
5 2.846745 0.000251 11529913122983455339053056.000000
22 2.846866 0.000251 11529913122983455339053056.000000
6 2.846713 0.000251 11529913122983455339053056.000000
20 2.846704 0.000251 11529913122983455339053056.000000
8 2.846725 0.000251 11529913122983455339053056.000000
10 2.846943 0.000251 11529913122983455339053056.000000
12 2.846693 0.000251 11529913122983455339053056.000000
14 2.846617 0.000251 11529913122983455339053056.000000


job: n=10000000 p=30
rank  time  gflops  scalar

1 2.838443 0.000235 11533496941649745110106112.000000
3 2.838620 0.000235 11533496941649745110106112.000000
5 2.838672 0.000235 11533496941649745110106112.000000
7 2.838625 0.000235 11533496941649745110106112.000000
0 2.838492 0.000235 11533496941649745110106112.000000
25 2.838490 0.000235 11533496941649745110106112.000000
17 2.838530 0.000235 11533496941649745110106112.000000
9 2.838554 0.000235 11533496941649745110106112.000000
27 2.838473 0.000235 11533496941649745110106112.000000
21 2.838541 0.000235 11533496941649745110106112.000000
29 2.838465 0.000235 11533496941649745110106112.000000
13 2.838566 0.000235 11533496941649745110106112.000000
15 2.838537 0.000235 11533496941649745110106112.000000
19 2.838547 0.000235 11533496941649745110106112.000000
11 2.838586 0.000235 11533496941649745110106112.000000
24 2.838560 0.000235 11533496941649745110106112.000000
18 2.838609 0.000235 11533496941649745110106112.000000
28 2.838552 0.000235 11533496941649745110106112.000000
20 2.838608 0.000235 11533496941649745110106112.000000
26 2.838558 0.000235 11533496941649745110106112.000000
22 2.838548 0.000235 11533496941649745110106112.000000
8 2.838678 0.000235 11533496941649745110106112.000000
12 2.838641 0.000235 11533496941649745110106112.000000
16 2.838650 0.000235 11533496941649745110106112.000000
23 2.838559 0.000235 11533496941649745110106112.000000
14 2.838666 0.000235 11533496941649745110106112.000000
2 2.838713 0.000235 11533496941649745110106112.000000
4 2.839001 0.000235 11533496941649745110106112.000000
6 2.838701 0.000235 11533496941649745110106112.000000
10 2.838640 0.000235 11533496941649745110106112.000000


job: n=10000000 p=32
rank  time  gflops  scalar

1 2.851149 0.000219 11535158856152621883850752.000000
3 2.851155 0.000219 11535158856152621883850752.000000
7 2.851056 0.000219 11535158856152621883850752.000000
5 2.851167 0.000219 11535158856152621883850752.000000
31 2.850903 0.000219 11535158856152621883850752.000000
25 2.851117 0.000219 11535158856152621883850752.000000
15 2.851001 0.000219 11535158856152621883850752.000000
27 2.851127 0.000219 11535158856152621883850752.000000
19 2.851147 0.000219 11535158856152621883850752.000000
29 2.851088 0.000219 11535158856152621883850752.000000
23 2.851059 0.000219 11535158856152621883850752.000000
0 2.851257 0.000219 11535158856152621883850752.000000
2 2.851226 0.000219 11535158856152621883850752.000000
4 2.851240 0.000219 11535158856152621883850752.000000
6 2.851242 0.000219 11535158856152621883850752.000000
9 2.851130 0.000219 11535158856152621883850752.000000
26 2.851064 0.000219 11535158856152621883850752.000000
11 2.851144 0.000219 11535158856152621883850752.000000
13 2.851122 0.000219 11535158856152621883850752.000000
17 2.851151 0.000219 11535158856152621883850752.000000
21 2.851168 0.000219 11535158856152621883850752.000000
10 2.851168 0.000219 11535158856152621883850752.000000
24 2.851101 0.000219 11535158856152621883850752.000000
14 2.851308 0.000219 11535158856152621883850752.000000
28 2.851171 0.000219 11535158856152621883850752.000000
16 2.851241 0.000219 11535158856152621883850752.000000
18 2.851240 0.000219 11535158856152621883850752.000000
20 2.851239 0.000219 11535158856152621883850752.000000
22 2.851246 0.000219 11535158856152621883850752.000000
8 2.851161 0.000219 11535158856152621883850752.000000
12 2.851184 0.000219 11535158856152621883850752.000000
30 2.851199 0.000219 11535158856152621883850752.000000
########################################################################
benutzte Ressourcen:
cput=00:00:00,mem=4828kb,vmem=211104kb,walltime=00:01:02
########################################################################
